PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 PC21 PC22 PC23 PC24 PC25 PC26 PC27 PC28 PC29 PC30 PC31 PC32 PC33 PC34 PC35 PC36 PC37 PC38 PC39 PC40 PC41 PC42 PC43 PC44 PC45 PC46 PC47 PC48 PC49 PC50 PC51 PC52 PC53 PC54 PC55 PC56 PC57 PC58 PC59 PC60 PC61 PC62 PC63 PC64 PC65 PC66 PC67 PC68 PC69 PC70 PC71 PC72 PC73 PC74 PC75 PC76 PC77 PC78 PC79 PC80 PC81 PC82 PC83 PC84 PC85 PC86 PC87 PC88 PC89 PC90 PC91 PC92 PC93 PC94 PC95 PC96 PC97 PC98 PC99 PC100 
-1.998170e-01  3.211640e+00  1.572002e+00  3.503555e+00 -2.051949e+00  2.052830e+00  2.159247e+00  8.886705e-01  1.301284e+00 -8.054128e-01 -2.004603e-01 -1.635505e+00 -1.173247e+00 -1.197367e+00  2.039107e+00  4.958739e-01 -9.261683e-01  2.597357e+00 -1.315784e-01 -3.045740e-01 -2.467374e+00  5.891950e-01  1.278577e+00  3.495594e-02 -1.489898e+00  1.500277e+00  8.436418e-01 -5.113814e-01 -1.538548e+00 -1.530223e+00  5.416609e-01 -3.011730e-01 -1.171865e+00 -1.204740e+00 -1.721000e-01 -4.909405e-02  5.048968e-01 -1.217212e+00  1.361027e+00 -4.607712e-01 -1.045534e+00  4.680168e-01 -8.068793e-01 -2.699635e-01  5.052252e-01 -7.018651e-02 -6.180215e-01 -9.845091e-01 -3.204885e-01 -9.866464e-01 -9.823205e-02  1.097103e+00 -7.055126e-01  1.539329e+00 -3.960543e-01 -4.252161e-01 -6.867288e-01  8.258295e-02 -1.079745e-01 -9.008484e-03  1.264964e-01 -1.079305e+00 -1.847546e-01  5.713559e-01 -2.926764e-02 -8.773530e-01  4.385109e-01 -2.001966e-01  7.399467e-01  4.188810e-02  6.194025e-01  2.392406e-02  4.045939e-01  1.309771e-01 -4.041397e-01  1.025899e+00 -2.922186e-01 -5.296115e-01 -5.227156e-01 -7.493443e-02 -5.621794e-01 -8.413018e-01 -2.406621e-01  4.046575e-01  2.047318e-01 -4.697548e-02 -1.569822e-01 -6.093394e-02  1.380369e-01  3.587373e-01 -7.226454e-02 -4.468241e-02  4.477383e-02  1.096842e-03 -1.475271e-01  1.481908e-01 -1.053911e-01 -8.118413e-02 -6.482492e-02 -6.447768e-03  1.000000e+00
 8.136527e-02 -5.367780e+00  2.317824e+00  7.888555e-01  1.191112e+00 -1.599884e+00  4.506177e+00 -3.365598e-01 -2.729644e+00 -4.797465e-02 -9.060545e-01 -8.881123e-01 -1.564501e+00 -5.711591e-01 -4.099685e-01 -1.735048e+00 -3.454923e-01 -2.229558e-02  1.713188e+00  3.045091e+00  1.619057e+00 -1.772949e+00  2.439273e+00 -1.014960e+00  7.029050e-01  2.223974e+00  9.787786e-01  1.180270e+00 -5.758888e-01 -4.343019e-01  1.332856e+00 -1.903401e+00 -1.315694e+00 -1.407613e+00  3.148423e+00  1.601374e+00 -9.985891e-01 -3.234469e-01 -8.848797e-01  7.677747e-01 -1.711191e-01 -2.614831e-01 -1.662866e-01  1.475558e-01 -6.078074e-01  9.133515e-01 -1.349656e+00 -1.162903e+00 -2.617582e-01  4.237674e-01 -4.700699e-01 -8.057812e-01  3.805825e-01 -6.761876e-01  1.820390e-01 -3.256317e-01  4.218544e-01  7.006296e-01  3.352585e-01 -1.289024e+00 -1.076156e+00  3.520448e-03  6.001526e-02  5.635928e-01  1.753458e-01 -5.750428e-02  1.193666e-01 -7.044715e-01 -1.453040e-01 -9.336011e-02 -3.629587e-01 -3.938758e-01 -2.480692e-01  2.866704e-01 -2.785200e-02  7.045319e-01  1.610419e-01  3.716204e-02  3.407203e-01  1.033087e-01 -1.184365e-01 -1.479955e-02  2.146524e-01  3.595958e-01  7.421529e-01 -2.366831e-01 -2.597427e-01  4.108184e-01  1.283249e-01  6.375621e-02  3.326603e-01 -3.876143e-02  1.774177e-01  3.073788e-02 -2.608675e-01  2.470149e-02  1.795225e-01  1.177227e-01  8.378708e-02 -5.032790e-02  1.000000e+00
-1.984385e+00 -2.631867e+00 -3.879037e+00 -6.728111e-01  2.947962e-01  2.178772e-02 -2.466156e-01  9.418252e-01 -2.848296e-01 -5.418034e-01  3.324704e-01 -6.019943e-01  1.413597e+00 -5.851472e-01 -3.913385e-01 -9.337172e-01 -3.945648e-01 -6.252427e-01 -2.296704e-01 -7.788930e-01  5.231069e-01  1.590040e+00  4.099636e-03 -1.374251e+00  9.513462e-01 -1.769577e-01  9.131190e-03 -1.443072e+00 -2.037761e-01  6.006781e-01  4.532909e-01 -4.479527e-01  7.267624e-01  9.477175e-02  2.378343e+00  3.571307e-01  1.780215e+00  1.493578e+00 -4.042113e-01  9.306899e-01  5.407558e-01  6.457882e-01 -5.318407e-01 -1.679256e+00 -1.810278e-01  6.240346e-01 -1.222986e-01  2.586120e-01  3.011099e-01 -6.745577e-01  1.753591e+00  8.273130e-01  5.177784e-01  1.330152e-01 -8.475401e-01  2.090972e-01  5.532182e-02 -7.794345e-02 -3.061944e-02 -9.866524e-02 -2.609398e-01 -1.210558e+00  7.341594e-02  3.636050e-01  3.426844e-01 -8.292907e-02  4.561401e-01  4.403879e-01  6.028334e-02 -4.995493e-01  8.596829e-01 -1.824997e-02 -8.088828e-02 -1.263513e-01 -3.753575e-01 -4.510622e-01  3.045576e-01  4.398304e-02 -3.540186e-01  6.776065e-01 -4.550752e-01  1.346777e-01  3.972306e-01  7.826085e-02 -2.202433e-01 -7.989452e-02 -6.998768e-01  2.906247e-01  5.043282e-01 -5.206721e-01 -3.224873e-01  3.257531e-02 -2.749120e-02  1.842934e-01 -1.550963e-01  1.204557e-01  1.471985e-01  1.848988e-01 -1.073357e-01  3.214173e-02  1.000000e+00
-3.339434e+00  6.282101e-01 -2.192336e+00 -1.413129e+00 -1.434858e+00 -1.373213e+00 -1.752460e+00 -1.369557e+00  2.114928e+00 -2.255178e-01 -1.242146e+00  1.268195e+00 -1.338638e+00  4.636864e-01 -2.880867e-01 -3.423769e-01 -5.130231e-01  3.581166e-01 -1.213018e-01  4.632683e-01 -2.456520e-01  1.346822e+00 -1.653320e-01 -1.732225e+00 -8.416714e-01 -4.451509e-01  5.056531e-01  1.775512e+00 -1.176244e+00  2.957686e-01 -4.632268e-01 -7.478783e-01 -1.601941e+00 -1.640290e+00 -5.273182e-01 -2.191514e-01  5.354199e-01 -3.615384e-01 -1.028726e+00 -3.478306e-02  3.967534e-01 -7.700851e-01 -5.515463e-01  6.425963e-02 -7.236650e-03 -8.359304e-01 -6.976935e-02  6.577846e-01  4.853985e-01  3.409534e-01  6.904541e-02  2.338301e-01  1.042567e+00 -2.379295e-01  1.568117e-01 -2.650661e-01  5.102591e-01  3.832679e-01 -2.502263e-02 -8.465720e-01  1.239608e-01 -8.996651e-01  1.216149e-01  4.875766e-01 -1.130544e+00  6.115460e-01 -7.582510e-02 -2.242306e-01 -8.037084e-02  8.333512e-01  1.676135e-01 -5.880177e-02 -1.165340e-01 -6.844555e-02  5.121580e-02 -1.671128e-02  4.508964e-01 -1.009843e-01 -5.282929e-01 -1.394275e-01 -2.431781e-01  5.138824e-01 -4.359294e-01  6.980086e-01  7.729791e-02 -3.350681e-01  1.019387e-01 -2.268374e-01 -1.385353e-01  4.078032e-01 -2.492626e-01 -1.853915e-01  6.738829e-02 -8.600260e-02  2.325920e-02 -5.476271e-02 -1.664535e-01  1.157291e-01 -2.189116e-03  3.144348e-02  1.000000e+00
 7.662621e-01 -1.028893e+00  2.209778e+00  6.187419e-01 -4.469154e-01  3.954161e-01  2.493853e-02 -3.020591e-01 -1.603032e+00 -1.246671e+00 -1.269577e-01  7.635350e-04  7.869499e-01  2.181805e-01  2.860787e-01  7.652271e-01 -1.649440e-01  2.216747e+00  1.698048e-02  2.935193e-01  6.291255e-01  7.052011e-01  3.421924e-01  1.764516e+00  1.385280e+00 -4.351312e-01  1.752733e+00  2.173053e+00 -7.775196e-01 -2.215479e-01 -2.802508e-01  9.667542e-01 -8.314973e-01 -4.217116e-01 -9.180684e-02 -4.881029e-01  1.515664e+00 -1.810218e+00  5.941303e-01  3.670369e-01  2.239810e-01  4.092469e-01  1.619354e-01  1.005312e+00  5.810574e-01 -9.687177e-01 -8.973081e-01  5.856838e-01  6.637566e-01 -8.378685e-01 -1.476093e-01 -2.741357e-01 -1.800341e-01  1.558263e+00 -5.244346e-01  6.541734e-01 -9.962855e-01  1.185563e+00 -1.428281e+00 -4.539526e-01  6.001455e-02 -2.713402e-01 -4.403331e-01 -4.592780e-01  3.116275e-01  5.379865e-01 -1.108729e+00  1.812044e-01 -1.437747e-01  4.301323e-01 -2.706354e-01  1.319893e-01 -4.241732e-01 -4.939265e-01  4.077031e-01  1.830299e-01 -2.373384e-01 -1.805468e-01 -2.529204e-01  2.508074e-01 -1.065818e-01 -1.080902e-01 -6.291009e-01 -1.761105e-01  1.968682e-01 -1.541420e-02  4.164324e-02  1.208233e-01 -1.466203e-02 -1.486896e-01 -5.840718e-01  5.072578e-01 -2.096496e-01  1.274455e-01  6.770383e-02 -1.645297e-01 -4.867004e-02  2.412524e-01 -1.982354e-02 -1.882603e-02  1.000000e+00
 7.339162e+00  6.019179e+00  1.686880e+00  8.212883e-01  1.995598e+00  4.962651e+00 -8.720973e-01 -2.381715e+00 -2.086430e+00 -4.955853e-01  1.769742e+00  7.430967e-01  8.619957e-01  1.516702e+00  5.954412e-01  3.931866e-01  1.816634e+00 -9.114528e-02  2.754970e+00  1.875992e+00  7.327693e-01  1.650920e+00  8.871647e-01  1.667150e+00  2.154250e+00 -2.409654e+00 -5.605149e-04 -2.100734e+00  8.655624e-01 -1.459620e+00  1.166179e+00 -9.375532e-01 -7.965849e-01  2.851723e-01  8.507835e-01 -8.717179e-01  2.956621e-01  9.363215e-02 -1.343042e+00  1.004862e+00  2.515985e-01 -8.680724e-01 -6.346961e-01 -5.307076e-01 -6.439926e-01 -2.732812e-01  2.174855e-01 -4.989290e-01  2.085894e+00 -8.893119e-01 -4.586880e-01 -3.380830e-02  2.284277e-01  6.488463e-03  5.641666e-01 -3.325393e-01  5.094824e-01  4.222109e-01 -3.408340e-01  6.785531e-01  1.707938e-01 -1.386580e-02 -3.584288e-01 -4.245078e-01 -7.055151e-02 -1.215317e-01  9.953158e-01 -2.928075e-01 -8.967777e-03  1.122496e-01 -5.982521e-01 -4.002629e-01 -7.638243e-02 -5.349266e-01 -1.866230e-01  6.537626e-01  2.697562e-03  2.277886e-01  3.893108e-01 -2.119011e-01 -2.268915e-01  1.968910e-01  2.793224e-01 -8.934399e-02 -2.242630e-01  3.900123e-01 -9.676981e-02  2.230267e-02  1.828305e-01  1.279812e-01 -9.400214e-02  6.075695e-02  7.881834e-02 -7.967309e-02  6.744352e-02  3.300077e-01  1.437858e-01  1.120150e-01  1.022791e-01 -4.610743e-02  1.000000e+00
-1.984658e+00  1.648369e-01  6.883581e-01 -4.248309e+00 -7.198522e-01 -5.619782e-01 -1.620811e+00 -2.091919e+00  6.021943e-01  1.232882e+00 -6.542000e-01  1.006748e+00 -1.865133e+00  1.212614e+00 -1.610358e+00 -3.687479e+00  6.250506e-01  1.018730e-01  1.114608e+00  1.390925e+00 -2.886905e+00 -1.168962e+00 -1.373667e+00 -9.498321e-01  2.553485e-01 -9.682449e-02  3.247564e-01  1.441504e+00 -3.667172e-01  1.497911e+00  2.669594e+00 -3.239350e+00 -5.577870e-01  1.092858e+00 -1.245851e+00  7.627593e-01  1.084159e+00 -2.954444e-01  1.823926e+00 -8.820684e-01 -4.076028e-01 -1.873731e-01 -1.097354e+00 -8.017228e-02  3.309405e-01  1.506884e-01 -1.256739e+00 -7.556729e-01  2.398162e-01  1.058139e-01 -2.761118e-01  8.252080e-01  4.974651e-01 -1.897109e-01 -6.436355e-01 -3.026356e-01 -5.490958e-01 -7.149021e-01  5.248773e-01 -1.015415e+00 -7.168270e-01 -3.082807e-01  8.414477e-01 -3.873386e-01 -8.299668e-01 -2.272577e-01 -3.078691e-04  8.052941e-01 -5.484862e-03 -4.374984e-01  4.146958e-01  1.972641e-01  2.089466e-01 -2.421923e-01  9.271082e-01  1.919909e-01 -6.330901e-01 -1.696216e-01 -3.810959e-01  1.526802e-01 -3.797206e-01  3.435494e-01  2.805678e-01 -7.423536e-01 -3.635663e-01  3.810110e-03  3.338589e-02  1.726450e-01 -1.384580e-02  4.159683e-02  1.681228e-01  2.816169e-01  2.995937e-01 -1.621053e-01  1.143076e-01 -1.352192e-01  2.218843e-01 -1.082390e-01  3.209420e-02 -4.420452e-02  1.000000e+00
 3.035881e+00  2.725396e-01 -3.142427e+00  7.366187e-01 -7.753051e-01 -1.033508e+00 -1.796864e+00 -3.303710e-01  2.277296e+00 -9.473218e-01 -1.286498e+00 -1.933965e+00 -7.546770e-01  1.692977e+00  7.819278e-01 -5.104743e-02 -9.717208e-01  1.304153e+00  2.223389e+00  1.933688e+00 -2.343108e-01 -5.479760e-01  4.339440e+00  2.008814e+00 -4.028957e-01  1.603210e+00 -4.693821e-02  5.169540e-01  4.144469e-02  3.783478e-01  2.217371e+00  4.824487e-01 -4.815157e-01  5.419580e-01 -4.785886e-01  7.470455e-01 -1.226776e+00  7.783085e-01 -3.256613e-02 -1.175496e+00  1.334770e+00  9.492384e-01  1.261444e+00  1.503180e+00  1.042665e+00 -6.369009e-01  7.157270e-01 -1.522283e+00  5.594671e-01  8.354144e-02  1.292135e-01 -5.561828e-01  2.386982e-01 -2.668961e-01 -4.474420e-02  5.337905e-02 -1.289423e-01  8.419625e-01 -1.733830e-01  8.028037e-01  1.534183e-01 -4.358640e-01 -9.337474e-02  2.672180e-02  6.804160e-02  8.250322e-01 -4.292154e-01 -7.498575e-02  2.696154e-01 -1.555329e-01  2.986619e-01 -1.070976e+00  3.135396e-01 -6.425565e-01 -6.440154e-02 -6.966322e-02  9.365517e-02  1.786629e-01  7.800250e-02 -4.361474e-01  3.213814e-01  3.650125e-01 -2.777985e-01 -3.420586e-01 -3.262389e-01 -6.407205e-02  1.260669e-01 -1.409194e-01 -2.254592e-01 -2.092137e-01  2.852707e-01 -4.675450e-01  5.922518e-02  5.567411e-02  8.917110e-02  6.780738e-03  1.507103e-01 -9.119055e-02 -4.454029e-02  5.942317e-03  1.000000e+00
 4.455821e+00 -3.306564e+00 -5.071900e-01 -1.044492e+00  9.642988e-01 -1.376304e+00  2.738598e+00 -6.302246e-01  1.608305e+00  2.577151e+00 -1.206334e+00 -2.291308e+00 -1.390171e+00  2.183014e+00 -1.557291e+00 -1.825967e+00 -9.827209e-01 -1.330479e+00 -1.978146e-02  2.766243e-01  3.591679e-01  3.916242e-01 -2.425129e-02  4.508843e-04  2.050786e+00 -2.433229e+00 -1.168095e+00  2.234738e-01 -4.041243e-03  1.514872e+00 -6.535657e-01 -1.149268e+00  1.761084e+00 -1.092505e+00 -2.036863e-01  7.266156e-01 -8.600644e-02 -9.574599e-01 -2.106306e+00  2.102597e-01 -9.535990e-01 -3.934216e-01 -9.956655e-01  5.152382e-02 -5.582876e-01 -7.350608e-01 -1.322202e+00  1.023443e-01  4.398852e-01  4.654278e-02 -4.833430e-01 -1.730646e-01  9.244381e-01  4.058542e-01 -1.070027e-01  7.963407e-01 -7.348241e-01 -7.534728e-01 -1.075469e+00  2.239137e-01  1.140189e+00  5.394974e-01  1.190067e+00  3.083643e-02  2.008780e-01  1.287515e-01  5.660472e-01  5.938973e-02 -6.895298e-01  1.038938e-01 -5.045601e-02 -3.092936e-01 -3.195352e-01  4.062625e-01 -2.559741e-01 -1.119406e-01 -4.930056e-02  1.991779e-01 -8.060846e-02 -3.991197e-01  2.343886e-02 -1.950450e-01 -3.407889e-01 -2.929437e-01  8.377032e-02 -3.281817e-01  3.760657e-01  3.407088e-02  1.199191e-01 -1.232809e-01 -1.634830e-01 -4.515500e-01 -1.438533e-01  2.033253e-01 -8.188408e-02  2.134053e-01 -1.159568e-01 -7.817763e-02  7.968639e-02  7.153633e-04  1.000000e+00
 1.886470e-02  3.172425e+00  4.196924e-01 -1.518897e+00  2.215281e+00  7.891218e-01  9.924036e-01  1.920427e+00  2.120928e+00 -2.596244e-01  5.945434e-01  9.604309e-02  9.405559e-01 -2.065672e-01  4.037368e-01  8.318205e-01  1.404110e-01  1.041546e+00  6.270312e-01 -4.005639e+00 -2.000876e-01 -1.583965e-01 -8.125383e-01 -1.027581e+00 -1.250615e+00 -1.409956e-01  8.015266e-01  5.610569e-01  6.179949e-01 -9.823177e-02  9.354620e-01 -4.772037e-01  7.573822e-01 -1.052126e+00 -1.670291e+00  6.304426e-01  1.251134e+00  1.211214e+00 -5.498960e-01  4.313775e-01 -1.110502e+00 -4.457662e-01  1.268814e+00  1.528042e+00 -9.932751e-01  3.590686e-01  7.593843e-01 -1.987021e-01  1.963481e-01  2.109905e-01 -5.568005e-01  1.088587e-01 -1.136912e-01 -1.997847e-02 -3.067161e-01  1.518094e-01  4.130982e-01  7.303031e-01  1.016080e-01  2.591941e-01 -1.255836e+00 -2.901237e-01  4.471335e-01 -5.345368e-01 -4.853582e-04  7.170663e-01 -1.015410e-01  2.491019e-01  2.921178e-01 -1.934703e-01  8.969728e-04  7.805116e-01 -1.548547e-01 -1.223389e-01  3.158623e-01 -1.103012e-01  2.401477e-01  5.712852e-01  5.131802e-01 -3.499266e-01 -1.224757e-01  2.527694e-01  9.749345e-02  8.145761e-01  6.138590e-02 -5.700588e-01 -7.432801e-03 -2.751379e-01  1.340435e-01 -3.933086e-02 -3.786921e-01 -3.581333e-01 -3.897611e-01  3.235982e-01 -1.411348e-01  3.506800e-01  1.250874e-01 -4.209075e-02 -7.076600e-02  6.468038e-03  1.000000e+00
 3.049228e+00 -4.718727e-01  2.489229e-01  7.200841e-01  1.656999e-01  1.408777e+00 -1.200250e+00  9.985778e-01  3.140330e+00 -1.446831e+00  6.515328e-01 -1.820189e+00  8.739613e-01  8.177242e-01 -2.109139e+00  6.072582e-01 -6.558425e-01  1.873501e-01  9.828334e-01  8.111082e-01 -2.142529e+00  2.379025e+00 -1.031594e+00  4.085440e-01 -1.586161e-01 -2.516261e-01 -1.079274e+00 -6.025762e-01 -1.451849e+00  2.152335e+00  1.856182e+00 -6.396052e-01  2.675285e-01  7.343007e-01  2.624455e-01  5.298692e-02 -8.518748e-01 -7.992266e-01 -7.525241e-01 -3.741223e-02 -1.233415e+00  4.561573e-02  1.679121e+00  1.472452e-01 -6.869279e-01 -7.210870e-01  4.244328e-01  1.272695e+00 -1.970077e-02  1.317535e+00  5.129042e-01  1.207679e-01  1.291852e-01  7.037565e-02 -8.971767e-02  4.029624e-01 -2.174202e-01  3.555580e-01  1.261947e-01 -3.835875e-01 -5.523904e-01  8.764580e-02  1.572370e-01  5.893553e-01  2.216944e-01 -1.066506e+00  2.836390e-01 -1.337066e+00 -4.499792e-01 -6.622747e-01  4.395617e-02  1.364058e-02  5.272026e-02  2.333553e-01  7.195298e-02 -4.768537e-01 -6.961349e-02  1.650015e-01  1.323904e-03 -4.201447e-01 -6.116386e-02  4.348781e-02 -6.891985e-01  1.946259e-01 -1.268427e-01 -9.142676e-02 -6.671763e-01 -1.440214e-01 -2.784672e-02 -2.727462e-01  2.739010e-01  5.762098e-02 -7.050947e-02 -3.182654e-01  2.266489e-02 -1.457931e-02 -1.713560e-01 -4.509464e-02  9.563796e-02  4.075266e-03  1.000000e+00
 7.316456e-01 -8.333528e-01 -2.730882e+00 -1.931710e+00  2.837734e+00 -1.456067e+00  1.525143e+00  9.024914e-01 -2.130532e+00  8.904250e-02  3.498711e-01 -4.599695e-01 -5.230925e-01  1.139486e-01  2.790779e-01  1.107257e+00 -1.135177e+00 -1.468521e+00  1.877951e+00  2.157632e+00  4.902899e-01  1.982035e+00 -1.060586e+00  1.850167e+00 -1.648267e+00  1.024936e+00  1.663688e+00  1.367278e+00 -1.057698e+00  5.526331e-01 -1.762281e-01 -6.508251e-02  3.841141e-01  9.376455e-01 -6.891464e-01  1.867580e+00 -2.592083e-01 -7.600358e-01 -3.990586e-01 -6.856594e-01  8.541387e-01  1.162293e-01  1.043577e+00  1.127844e+00 -3.067961e-01 -3.552433e-01 -6.679678e-01  1.912070e-01  6.064008e-01 -1.461801e+00 -7.987252e-01 -1.082203e+00  1.221783e+00  7.433588e-02  4.482764e-01 -3.572511e-01  2.178885e-01 -5.070142e-01  1.603611e-01 -3.907434e-01  1.623258e-01 -6.138580e-01 -6.082774e-01 -9.547763e-01 -4.404286e-02 -3.625160e-02  3.607029e-01  7.090404e-01 -4.449482e-01 -2.665089e-01 -1.489796e-01  6.913135e-01 -1.896855e-01 -4.838609e-01 -4.585481e-01 -1.853965e-01  3.614276e-01  5.735567e-01 -2.044762e-01  1.100767e-01 -4.165982e-02  6.076977e-02 -3.847397e-01  2.575433e-01  5.055967e-01  2.590344e-01 -1.861325e-01  2.142168e-01 -2.193615e-01 -5.082823e-01 -3.502004e-01  5.171265e-02  1.766834e-01 -1.511606e-01 -7.342068e-02  2.473247e-01  7.031756e-02  1.168193e-01 -7.959208e-02 -2.140922e-02  1.000000e+00
 3.939102e+00  1.599710e+00  3.496726e+00  3.148584e-01 -9.139430e-01 -4.245463e+00 -1.502638e+00  7.157490e-01  1.170234e+00 -7.197316e-01  1.561695e+00  3.827760e-01  7.342478e-01  7.063041e-02 -5.144823e-01  8.053763e-03 -7.962046e-01  1.495622e+00  4.117698e-01 -2.901109e-01 -7.030185e-01  5.843608e-01  2.702218e-01 -2.357885e+00  1.522363e+00  9.808035e-01 -3.704624e-01 -1.103471e+00  1.062766e+00  4.916225e-01 -2.617850e-01 -7.172338e-01 -1.049212e-01  4.372480e-01 -9.845852e-01  2.341133e-01  7.842194e-01 -6.532888e-01 -1.689441e+00 -5.869639e-01  5.428979e-01  3.135876e-01  2.572269e-01  1.451882e-01 -4.937517e-01  1.047982e+00  1.181796e+00  5.504463e-01 -7.322057e-01 -4.112255e-01 -1.753319e-02  1.507263e-01  1.056701e+00  7.962360e-01 -1.047936e-01  6.231025e-01 -9.695625e-01 -6.385613e-01 -1.303659e-01  3.165552e-03  1.065909e+00  7.005620e-01 -5.057153e-01  5.145735e-01  4.456304e-01 -4.825693e-02  5.241527e-02 -7.876787e-03  5.246079e-01  4.810707e-01 -4.646270e-01 -8.355231e-02  2.247680e-01  9.268004e-02 -7.471897e-02  1.064017e-02  2.199674e-01 -2.120872e-01 -1.805976e-01 -2.244671e-01 -4.763166e-01  1.747770e-01  2.764468e-01  5.809316e-01 -6.086066e-02  3.647960e-01  9.157174e-02 -2.858482e-01  3.524330e-01 -3.471995e-02 -5.833723e-02  2.141136e-01  2.876316e-01  9.190564e-03 -1.419296e-01  2.357933e-01 -1.173945e-01  2.284609e-01  2.156857e-02 -3.404989e-02  1.000000e+00
-5.878692e+00  2.427096e+00  3.079802e+00 -2.224702e+00  1.581549e+00  2.167706e+00  1.024818e+00 -1.320753e+00  2.942249e+00 -2.497143e+00  1.675254e+00  1.341770e+00  5.899899e-01  2.440881e+00  5.868577e-01 -1.152190e-01  2.607933e+00 -1.338296e+00 -1.345328e+00  1.808184e+00  3.876263e-01 -1.021169e-01 -4.066282e-01  2.235781e+00  1.512586e+00  2.897605e-02  1.367307e+00  3.562861e-01 -6.840655e-01 -6.304780e-01 -1.108608e+00  1.449351e+00  1.857095e+00  1.246206e+00 -8.413262e-01 -4.999118e-01  8.932742e-01  4.909469e-01 -2.620071e-01 -3.271559e-01  5.935310e-02 -5.584578e-01  1.119207e+00 -4.804404e-01  1.290114e+00 -2.721189e-01 -3.491915e-01  1.900802e-01  4.678094e-02  4.766850e-01 -6.812905e-01  5.805375e-01  2.131692e-01 -7.372806e-01 -2.891104e-01 -9.697531e-01 -1.517478e+00 -4.410300e-02 -3.070685e-01 -1.947204e-02 -8.281396e-01  9.156369e-02 -2.217979e-01 -8.307476e-02 -6.488156e-01 -1.656124e-01  3.097879e-01  7.760117e-01  3.438841e-02  9.038035e-01  3.431406e-01 -4.920573e-01  9.474430e-02  2.499199e-01 -1.815961e-01  3.104544e-01 -7.199406e-01  4.085727e-01  2.347171e-03 -3.110657e-02 -2.672789e-01 -5.533298e-01 -5.320695e-01 -3.169075e-01  3.545765e-01 -4.631584e-01 -2.960442e-01  2.665727e-01 -5.661796e-02  1.648367e-01 -2.111448e-01 -3.934128e-01 -1.406675e-01 -9.390801e-02  1.746126e-01  2.541255e-01 -4.355035e-03  1.573280e-01 -3.402352e-03 -4.280456e-02  1.000000e+00
-2.155855e-01  1.918934e-01  2.019674e+00 -4.424586e+00 -4.863511e-01  4.812904e-01 -1.042791e+00  1.459274e+00  2.927546e+00 -5.921677e-01 -7.671043e-01  3.039555e+00  1.419660e+00  1.815700e+00  2.338115e-01  4.889998e-01 -4.158146e-01 -6.175985e-01  5.082802e-01  2.221240e+00  2.331258e+00  1.793761e+00  2.966202e-01  1.425819e+00 -6.346150e-01  1.092345e+00  1.126427e+00 -5.468441e-01 -1.844281e-01 -1.064623e+00  7.724845e-02 -1.073064e+00  7.559298e-01 -2.809698e-01  7.162731e-01 -9.290038e-01 -8.745049e-03 -1.273952e+00 -2.289865e-01 -5.732280e-01  8.381683e-01  1.627799e+00 -3.753454e-01 -6.740346e-01 -1.943629e-01 -3.139141e-01 -1.527417e-01  9.547147e-01 -5.117633e-02 -1.634926e-01  1.080335e-01 -7.873238e-01  9.436348e-01 -5.648512e-01 -3.856973e-01  8.378178e-01  3.883936e-01 -2.152565e-01  4.346768e-01  3.331648e-01  6.139278e-01  2.687503e-02 -7.226486e-01 -8.550981e-02 -2.567564e-01 -3.917989e-01 -1.567320e-01 -2.501510e-03  6.047382e-01 -1.230399e-01  5.593103e-01  6.458625e-01  2.856938e-01  7.805812e-01 -4.661508e-01 -5.057891e-01  3.219673e-02 -1.477217e-01  1.111812e-01 -3.789187e-01  5.705244e-01  3.193680e-01  3.249076e-01  2.065231e-01  7.230428e-01  3.658859e-01  2.539993e-01  4.167132e-01 -4.015288e-01  1.557686e-01  2.881476e-01 -6.223221e-03 -5.435086e-01 -2.202942e-01 -5.798445e-02  1.246947e-01 -4.243396e-02 -6.037394e-02 -2.849350e-02  5.766770e-03  1.000000e+00
